,Country,Code,Indicator,Year,Co2_per
1637,Cote d'Ivoire,CIV,Emisiones de CO2 (toneladas métricas per capita),1996,0.273689473
1638,Camerun,CMR,Emisiones de CO2 (toneladas métricas per capita),1996,0.350297348
1639,"Congo, Republica Democrática del",COD,Emisiones de CO2 (toneladas métricas per capita),1996,0.051482467
1640,"Congo, Republica del",COG,Emisiones de CO2 (toneladas métricas per capita),1996,1.124776548
1641,Colombia,COL,Emisiones de CO2 (toneladas métricas per capita),1996,1.617503089
1642,Comoras,COM,Emisiones de CO2 (toneladas métricas per capita),1996,0.161039718
1643,Cabo Verde,CPV,Emisiones de CO2 (toneladas métricas per capita),1996,0.52825725
1644,Costa Rica,CRI,Emisiones de CO2 (toneladas métricas per capita),1996,1.238131914
1645,Estados pequeos del Caribe,CSS,Emisiones de CO2 (toneladas métricas per capita),1996,4.112810709
1646,Cuba,CUB,Emisiones de CO2 (toneladas métricas per capita),1996,2.298944516
1647,Curacao,CUW,Emisiones de CO2 (toneladas métricas per capita),1996,
1648,Islas Caiman,CYM,Emisiones de CO2 (toneladas métricas per capita),1996,
1649,Chipre,CYP,Emisiones de CO2 (toneladas métricas per capita),1996,7.057830279
1650,Republica Checa,CZE,Emisiones de CO2 (toneladas métricas per capita),1996,12.4557148
1651,Alemania,DEU,Emisiones de CO2 (toneladas métricas per capita),1996,11.0399715
1652,Djibouti,DJI,Emisiones de CO2 (toneladas métricas per capita),1996,0.4591646
1653,Dominica,DMA,Emisiones de CO2 (toneladas métricas per capita),1996,1.007720556
1654,Dinamarca,DNK,Emisiones de CO2 (toneladas métricas per capita),1996,13.94149123
1655,Republica Dominicana,DOM,Emisiones de CO2 (toneladas métricas per capita),1996,1.588617221
1656,Argelia,DZA,Emisiones de CO2 (toneladas métricas per capita),1996,2.626350224
1657,Asia oriental y el Pacífico (excluido altos ingresos),EAP,Emisiones de CO2 (toneladas métricas per capita),1996,2.171886573
1658,inicial del dividendo demográafico,EAR,Emisiones de CO2 (toneladas métricas per capita),1996,1.443078108
1659,Asia oriental y el Pacífico,EAS,Emisiones de CO2 (toneladas métricas per capita),1996,2.921583446
1660,Europa y Asia central (excluido altos ingresos),ECA,Emisiones de CO2 (toneladas métricas per capita),1996,7.18134605
1661,Europa y Asia central,ECS,Emisiones de CO2 (toneladas métricas per capita),1996,7.824410056
1662,Ecuador,ECU,Emisiones de CO2 (toneladas métricas per capita),1996,2.037982981
1663,"Egipto, Republica Arabe de",EGY,Emisiones de CO2 (toneladas métricas per capita),1996,1.509033871
1664,Zona del Euro,EMU,Emisiones de CO2 (toneladas métricas per capita),1996,8.228893841
1665,Eritrea,ERI,Emisiones de CO2 (toneladas métricas per capita),1996,0.384448735
1666,Espana,ESP,Emisiones de CO2 (toneladas métricas per capita),1996,5.768715311
1667,Estonia,EST,Emisiones de CO2 (toneladas métricas per capita),1996,12.34817328
1668,Etiopia,ETH,Emisiones de CO2 (toneladas métricas per capita),1996,0.048367544
1669,Union Europea,EUU,Emisiones de CO2 (toneladas métricas per capita),1996,8.17727225
1670,Fragiles y situaciones de conflicto afectados,FCS,Emisiones de CO2 (toneladas métricas per capita),1996,1.480722517
1671,Finlandia,FIN,Emisiones de CO2 (toneladas métricas per capita),1996,12.21065638
1672,Fiji,FJI,Emisiones de CO2 (toneladas métricas per capita),1996,1.015143031
1673,Francia,FRA,Emisiones de CO2 (toneladas métricas per capita),1996,6.157646395
1674,Islas Feroe,FRO,Emisiones de CO2 (toneladas métricas per capita),1996,
1675,Micronesia (Estados Federados de),FSM,Emisiones de CO2 (toneladas métricas per capita),1996,1.724962766
1676,Gabon,GAB,Emisiones de CO2 (toneladas métricas per capita),1996,5.046110685
1677,Reino Unido,GBR,Emisiones de CO2 (toneladas métricas per capita),1996,9.377801312
1678,Georgia,GEO,Emisiones de CO2 (toneladas métricas per capita),1996,1.416679969
1679,Ghana,GHA,Emisiones de CO2 (toneladas métricas per capita),1996,0.195208364
1680,Gibraltar,GIB,Emisiones de CO2 (toneladas métricas per capita),1996,
1681,Guinea,GIN,Emisiones de CO2 (toneladas métricas per capita),1996,0.160143379
1682,Gambia,GMB,Emisiones de CO2 (toneladas métricas per capita),1996,0.171921787
1683,Guinea-Bissau,GNB,Emisiones de CO2 (toneladas métricas per capita),1996,0.155180939
1684,Guinea Ecuatorial,GNQ,Emisiones de CO2 (toneladas métricas per capita),1996,2.10256912
1685,Grecia,GRC,Emisiones de CO2 (toneladas métricas per capita),1996,7.800476963
1686,Granada,GRD,Emisiones de CO2 (toneladas métricas per capita),1996,1.650039105
1687,Groenlandia,GRL,Emisiones de CO2 (toneladas métricas per capita),1996,
1688,Guatemala,GTM,Emisiones de CO2 (toneladas métricas per capita),1996,0.588595818
1689,Guam,GUM,Emisiones de CO2 (toneladas métricas per capita),1996,
1690,Guyana,GUY,Emisiones de CO2 (toneladas métricas per capita),1996,2.096683657
1691,Ingreso alto,HIC,Emisiones de CO2 (toneladas métricas per capita),1996,11.41460638
1692,"Hong Kong, Región Administrativa Especial",HKG,Emisiones de CO2 (toneladas métricas per capita),1996,
1693,Honduras,HND,Emisiones de CO2 (toneladas métricas per capita),1996,0.653320059
1694,Países pobres muy endeudados (PPME),HPC,Emisiones de CO2 (toneladas métricas per capita),1996,0.157000624
1695,Croacia,HRV,Emisiones de CO2 (toneladas métricas per capita),1996,3.347394185
1696,Haití,HTI,Emisiones de CO2 (toneladas métricas per capita),1996,0.136180083
1697,Hungria,HUN,Emisiones de CO2 (toneladas métricas per capita),1996,5.669047693
1698,Solo BIRF,IBD,Emisiones de CO2 (toneladas métricas per capita),1996,2.524717007
1699,BIRF y la AIF,IBT,Emisiones de CO2 (toneladas métricas per capita),1996,2.090785009
1700,total de la AIF,IDA,Emisiones de CO2 (toneladas métricas per capita),1996,0.466845673
1701,mezcla de la AIF,IDB,Emisiones de CO2 (toneladas métricas per capita),1996,0.95719417
1702,Indonesia,IDN,Emisiones de CO2 (toneladas métricas per capita),1996,1.175510968
1703,Solo AIF,IDX,Emisiones de CO2 (toneladas métricas per capita),1996,0.224684549
1704,Isla de Man,IMN,Emisiones de CO2 (toneladas métricas per capita),1996,
1705,India,IND,Emisiones de CO2 (toneladas métricas per capita),1996,0.787231756
1706,No clasificado,INX,Emisiones de CO2 (toneladas métricas per capita),1996,
1707,Irlanda,IRL,Emisiones de CO2 (toneladas métricas per capita),1996,9.572812171
1708,"Iran, Republica Islamica del",IRN,Emisiones de CO2 (toneladas métricas per capita),1996,4.542523831
1709,Iraq,IRQ,Emisiones de CO2 (toneladas métricas per capita),1996,4.569494105
1710,Islandia,ISL,Emisiones de CO2 (toneladas métricas per capita),1996,8.429100537
1711,Israel,ISR,Emisiones de CO2 (toneladas métricas per capita),1996,8.561858749
1712,Italia,ITA,Emisiones de CO2 (toneladas métricas per capita),1996,7.248530833
1713,Jamaica,JAM,Emisiones de CO2 (toneladas métricas per capita),1996,3.57208
1714,Jordania,JOR,Emisiones de CO2 (toneladas métricas per capita),1996,3.009172266
1715,Japon,JPN,Emisiones de CO2 (toneladas métricas per capita),1996,9.420124526
1716,Kazajstan,KAZ,Emisiones de CO2 (toneladas métricas per capita),1996,9.846745718
1717,Kenya,KEN,Emisiones de CO2 (toneladas métricas per capita),1996,0.260655736
1718,Kirguistan,KGZ,Emisiones de CO2 (toneladas métricas per capita),1996,1.244620171
1719,Camboya,KHM,Emisiones de CO2 (toneladas métricas per capita),1996,0.13680167
1720,Kiribati,KIR,Emisiones de CO2 (toneladas métricas per capita),1996,0.417712961
1721,Saint Kitts y Nevis,KNA,Emisiones de CO2 (toneladas métricas per capita),1996,3.280970833
1722,"Corea, República de",KOR,Emisiones de CO2 (toneladas métricas per capita),1996,9.005890673
1723,Kuwait,KWT,Emisiones de CO2 (toneladas métricas per capita),1996,20.9171746
1724,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (toneladas métricas per capita),1996,2.053771334
1725,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (toneladas métricas per capita),1996,0.154931537
1726,Líbano,LBN,Emisiones de CO2 (toneladas métricas per capita),1996,3.500929418
1727,Liberia,LBR,Emisiones de CO2 (toneladas métricas per capita),1996,0.197780728
1728,Libia,LBY,Emisiones de CO2 (toneladas métricas per capita),1996,9.427194565
1729,Santa Lucía,LCA,Emisiones de CO2 (toneladas métricas per capita),1996,2.033526229
1730,America Latina y el Caribe,LCN,Emisiones de CO2 (toneladas métricas per capita),1996,2.232635584
1731,Paises menos desarrollados: clasificacion de las Naciones Unidas,LDC,Emisiones de CO2 (toneladas métricas per capita),1996,0.153655513
1732,Paies de ingreso bajo,LIC,Emisiones de CO2 (toneladas métricas per capita),1996,0.420962498
1733,Liechtenstein,LIE,Emisiones de CO2 (toneladas métricas per capita),1996,6.572434088
1734,Sri Lanka,LKA,Emisiones de CO2 (toneladas métricas per capita),1996,0.456012949
1735,Paises de ingreso mediano bajo,LMC,Emisiones de CO2 (toneladas métricas per capita),1996,1.040450573
1736,Ingreso mediano y bajo,LMY,Emisiones de CO2 (toneladas métricas per capita),1996,1.999147771
1737,Lesotho,LSO,Emisiones de CO2 (toneladas métricas per capita),1996,0.840929713
1738,avanzada del dividendo demografico,LTE,Emisiones de CO2 (toneladas métricas per capita),1996,3.315346893
1739,Lituania,LTU,Emisiones de CO2 (toneladas métricas per capita),1996,3.95372851
1740,Luxemburgo,LUX,Emisiones de CO2 (toneladas métricas per capita),1996,21.09191864
1741,Letonia,LVA,Emisiones de CO2 (toneladas métricas per capita),1996,3.666498184
1742,"Region Administrativa Especial de Macao, China",MAC,Emisiones de CO2 (toneladas métricas per capita),1996,
1743,Isla de San Martín (parte francesa),MAF,Emisiones de CO2 (toneladas métricas per capita),1996,
1744,Marruecos,MAR,Emisiones de CO2 (toneladas métricas per capita),1996,1.05502433
1745,Monaco,MCO,Emisiones de CO2 (toneladas métricas per capita),1996,
1746,Republica de Moldova,MDA,Emisiones de CO2 (toneladas métricas per capita),1996,3.529577819
1747,Madagascar,MDG,Emisiones de CO2 (toneladas métricas per capita),1996,0.091377978
1748,Maldivas,MDV,Emisiones de CO2 (toneladas métricas per capita),1996,1.067309478
1749,Oriente Medio y Norte de Africa,MEA,Emisiones de CO2 (toneladas métricas per capita),1996,3.939891031
1750,Mexico,MEX,Emisiones de CO2 (toneladas métricas per capita),1996,3.523433107
1751,Islas Marshall,MHL,Emisiones de CO2 (toneladas métricas per capita),1996,1.814195351
1752, Ingreso mediano,MIC,Emisiones de CO2 (toneladas métricas per capita),1996,2.122989868
1753,Macedonia del Norte,MKD,Emisiones de CO2 (toneladas métricas per capita),1996,4.945527739
1754,Mali,MLI,Emisiones de CO2 (toneladas métricas per capita),1996,0.065859375
1755,Malta,MLT,Emisiones de CO2 (toneladas métricas per capita),1996,6.118108474
1756,Myanmar,MMR,Emisiones de CO2 (toneladas métricas per capita),1996,0.168333323
1757,Oriente Medio y Norte de Africa (excluido altos ingresos),MNA,Emisiones de CO2 (toneladas métricas per capita),1996,2.769883045
1758,Montenegro,MNE,Emisiones de CO2 (toneladas métricas per capita),1996,2.541712952
1759,Mongolia,MNG,Emisiones de CO2 (toneladas métricas per capita),1996,3.686953046
1760,Mariana,MNP,Emisiones de CO2 (toneladas métricas per capita),1996,
1761,Mozambique,MOZ,Emisiones de CO2 (toneladas métricas per capita),1996,0.072248277
1762,Mauritania,MRT,Emisiones de CO2 (toneladas métricas per capita),1996,0.437291256
1763,Mauricio,MUS,Emisiones de CO2 (toneladas métricas per capita),1996,1.423373627
1764,Malawi,MWI,Emisiones de CO2 (toneladas métricas per capita),1996,0.089868337
1765,Malasia,MYS,Emisiones de CO2 (toneladas métricas per capita),1996,4.767966399
1766,America del Norte,NAC,Emisiones de CO2 (toneladas métricas per capita),1996,19.17710037
1767,Namibia,NAM,Emisiones de CO2 (toneladas métricas per capita),1996,1.165832155
1768,Nueva Caledonia,NCL,Emisiones de CO2 (toneladas métricas per capita),1996,
1769,Niger,NER,Emisiones de CO2 (toneladas métricas per capita),1996,0.060115841
1770,Nigeria,NGA,Emisiones de CO2 (toneladas métricas per capita),1996,0.903304325
1771,Nicaragua,NIC,Emisiones de CO2 (toneladas métricas per capita),1996,0.585280789
1772,Paises Bajos,NLD,Emisiones de CO2 (toneladas métricas per capita),1996,11.17951272
1773,Noruega,NOR,Emisiones de CO2 (toneladas métricas per capita),1996,7.896472674
1774,Nepal,NPL,Emisiones de CO2 (toneladas métricas per capita),1996,0.085985896
1775,Nauru,NRU,Emisiones de CO2 (toneladas métricas per capita),1996,9.869502175
1776,Nueva Zelandia,NZL,Emisiones de CO2 (toneladas métricas per capita),1996,6.80943194
1777,Miembros OCDE,OED,Emisiones de CO2 (toneladas métricas per capita),1996,10.50457787
1778,Oman,OMN,Emisiones de CO2 (toneladas métricas per capita),1996,8.77070967
1779,Otros Estados pequeos,OSS,Emisiones de CO2 (toneladas métricas per capita),1996,4.415773557
1780,Pakistan,PAK,Emisiones de CO2 (toneladas métricas per capita),1996,0.625359557
1781,Panama,PAN,Emisiones de CO2 (toneladas métricas per capita),1996,1.589800282
1782,Peru,PER,Emisiones de CO2 (toneladas métricas per capita),1996,1.126665495
1783,Filipinas,PHL,Emisiones de CO2 (toneladas métricas per capita),1996,0.942981595
1784,Palau,PLW,Emisiones de CO2 (toneladas métricas per capita),1996,11.2170088
1785,Papua Nueva Guinea,PNG,Emisiones de CO2 (toneladas métricas per capita),1996,0.466454028
1786,Polonia,POL,Emisiones de CO2 (toneladas métricas per capita),1996,9.199378527
1787,previa al dividendo demografico,PRE,Emisiones de CO2 (toneladas métricas per capita),1996,0.535634401
1788,Puerto Rico,PRI,Emisiones de CO2 (toneladas métricas per capita),1996,
1789,"Corea, Republica Popular Democrática de",PRK,Emisiones de CO2 (toneladas métricas per capita),1996,3.036147805
1790,Portugal,PRT,Emisiones de CO2 (toneladas métricas per capita),1996,4.843279648
1791,Paraguay,PRY,Emisiones de CO2 (toneladas métricas per capita),1996,0.790168211
1792,Ribera Occidental y Gaza,PSE,Emisiones de CO2 (toneladas métricas per capita),1996,
1793,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (toneladas métricas per capita),1996,1.01185558
1794,posterior al dividendo demográfico,PST,Emisiones de CO2 (toneladas métricas per capita),1996,11.64684585
1795,Polinesia Francesa,PYF,Emisiones de CO2 (toneladas métricas per capita),1996,
1796,Qatar,QAT,Emisiones de CO2 (toneladas métricas per capita),1996,39.5682692
1797,Rumania,ROU,Emisiones de CO2 (toneladas métricas per capita),1996,5.490997747
1798,Federación de Rusia,RUS,Emisiones de CO2 (toneladas métricas per capita),1996,10.8070674
1799,Rwanda,RWA,Emisiones de CO2 (toneladas métricas per capita),1996,0.069187597
1800,Asia meridional,SAS,Emisiones de CO2 (toneladas métricas per capita),1996,0.684170744
1801,Arabia Saudita,SAU,Emisiones de CO2 (toneladas métricas per capita),1996,11.21325401
1802,Sudan,SDN,Emisiones de CO2 (toneladas métricas per capita),1996,0.180498426
1803,Senegal,SEN,Emisiones de CO2 (toneladas métricas per capita),1996,0.331014359
1804,Singapur,SGP,Emisiones de CO2 (toneladas métricas per capita),1996,10.49392705
1805,Islas Salomon,SLB,Emisiones de CO2 (toneladas métricas per capita),1996,0.533583375
1806,Sierra Leona,SLE,Emisiones de CO2 (toneladas métricas per capita),1996,0.071468497
1807,El Salvador,SLV,Emisiones de CO2 (toneladas métricas per capita),1996,0.757252714
1808,San Marino,SMR,Emisiones de CO2 (toneladas métricas per capita),1996,
1809,Somalia,SOM,Emisiones de CO2 (toneladas métricas per capita),1996,0.076976092
1810,Serbia,SRB,Emisiones de CO2 (toneladas métricas per capita),1996,6.913563165
1811,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (toneladas métricas per capita),1996,0.787265956
1812,Sudan del Sur,SSD,Emisiones de CO2 (toneladas métricas per capita),1996,0.067594386
1813,Africa al sur del Sahara,SSF,Emisiones de CO2 (toneladas métricas per capita),1996,0.787560972
1814,Pequeños Estados,SST,Emisiones de CO2 (toneladas métricas per capita),1996,4.11580881
1815,Santo Tome y Principe,STP,Emisiones de CO2 (toneladas métricas per capita),1996,0.350781319
1816,Suriname,SUR,Emisiones de CO2 (toneladas métricas per capita),1996,4.752956144
1817,Republica Eslovaca,SVK,Emisiones de CO2 (toneladas métricas per capita),1996,7.848737503
1818,Eslovenia,SVN,Emisiones de CO2 (toneladas métricas per capita),1996,7.688718051
1819,Suecia,SWE,Emisiones de CO2 (toneladas métricas per capita),1996,7.199119375
1820,Eswatini,SWZ,Emisiones de CO2 (toneladas métricas per capita),1996,1.161683548
1821,Sint Maarten (Dutch part),SXM,Emisiones de CO2 (toneladas métricas per capita),1996,
1822,Seychelles,SYC,Emisiones de CO2 (toneladas métricas per capita),1996,3.123650497
1823,Republica Arabe Siria,SYR,Emisiones de CO2 (toneladas métricas per capita),1996,2.856975028
1824,Islas Turcas y Caicos,TCA,Emisiones de CO2 (toneladas métricas per capita),1996,
1825,Chad,TCD,Emisiones de CO2 (toneladas métricas per capita),1996,0.062372479
1826,Asia oriental y el Pacífico (BIRF y la AIF),TEA,Emisiones de CO2 (toneladas métricas per capita),1996,2.160538374
1827,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (toneladas métricas per capita),1996,7.232417253
1828,Togo,TGO,Emisiones de CO2 (toneladas métricas per capita),1996,0.305136235
1829,Tailandia,THA,Emisiones de CO2 (toneladas métricas per capita),1996,2.916306323
1830,Tayikistan,TJK,Emisiones de CO2 (toneladas métricas per capita),1996,0.371164424
1831,Turkmenistan,TKM,Emisiones de CO2 (toneladas métricas per capita),1996,7.116539912
1832,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (toneladas métricas per capita),1996,2.247415562
